id;serie;popolo;nome;foto;video_rot;video_gim1;video_gim2;video_gim3;foto_ogg;nome_ogg;fronte_carta;retro_carta;descrizione;provenienza;collezione_standard;personaggio_posseduto;accessorio_posseduto;carta_posseduta
71;Mystica;Popolo del Magma;Magmion;magmion_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;MAGMION, IL SIGNORE DEL MALE|Potenza, magia e dimensioni ne fanno il capo indiscusso di Vulcano!|Al pronunciare il suo nome, persino le piante appassiscono…|Inavvicinabile, è sempre difeso dalla sua Magia Nera… Se ti scontri con lui, non andrai lontano: la lama del suo braccio e la sua coda di roccia… ti saranno fatali!;Bustina Giocheria;1;0;0;0
72;Mystica;Popolo del Magma;Electricon;electricon_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;ELECTRICON|Nato dalle tempeste elettromagnetiche del Vulcano… dalle sue mani partono veri e propri fulmini…|Non provare mai ad attaccarlo da dietro…|Grazie alla posizione dei suoi occhi, vede a 360°!;Bustina Giocheria;1;0;0;0
73;Mystica;Popolo del Magma;Strappapensieri;strappapensieri_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;LO STRAPPAPENSIERI|Chi lo ha incontrato non sa se sia più atroce la sua Magia Telepatica che sembra schiacciarti il cervello oppure il dolore causato dai suoi artigli che affondano nella carne…;Bustina Giocheria;1;0;0;0
74;Mystica;Popolo del Magma;Maglio Infuocato;maglioinfuocato_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;MAGLIO INFUOCATO|Non può vivere più a Vulcano a causa di una lite con Magmion. La sua lontananza dal fuoco ha provocato il raffreddamento del suo corpo che si è trasformato in roccia… Ma non il suo pugno… che continua ad essere un palla di fuoco…;Bustina Giocheria;1;0;0;0
75;Mystica;Popolo del Magma;Insecticus;insecticus_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;INSECTICUS|Non provare a schiacciarlo… sarebbe l’ultima cosa che fai…|Corazza di roccia per difendersi, artigli ruotanti e lancia lapilli per distruggerti!;Bustina Giocheria;1;0;0;0
76;Mystica;Popolo del Magma;Aracno;aracno_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;ARACNO IL CRUDELE|”…Per crudeltà è secondo solo a Magmion…” questo dice chi lo conosce (ed è sopravvissuto).|Piccolo ed esile può sgusciare ed arrampicarsi ovunque. Amico fidato di Magmion, sputa dalla sua bocca un acido che può fondere qualsiasi materiale.|La sua mente perversa può leggere il pensiero di qualsiasi essere vivente!;Bustina Giocheria;1;0;0;0
77;Mystica;Popolo del Magma;Guardiano Urlante;guardianourlante_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;IL GUARDIANO URLANTE|Nato nell’antichità, alcune parti del suo corpo si sono freddate… alle vecchie armi di fuoco che aveva originariamente ha sostituito lame, uncini e artigli di ferro!|Il suo terzo occhio gli permette di vedere a distanze impossibili, il suo grido di battaglia fa tremare la terra!;Bustina Giocheria;1;0;0;0
78;Mystica;Popolo della Lava;Lavion;lavion_mystica_prova.png;;;;;;;lavion_mystica.png;retro_s2.png;LAVION, SIGNORE DEL TERRORE|Terribile!… il suo braccio vive di vita propria… Spaventoso nella sua malvagità… anche le rocce s’inchinano a lui e tremano al suo passaggio…;Bustina Edicola|Bustina Giocheria;1;0;0;0
79;Mystica;Popolo della Lava;Anonimo Multiforme;anonimomultiforme_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;L’ANONIMO MULTIFORME|Nessuno conosce le sue vere sembianze…|apparso dal niente e nel niente sembra sparire quando decide di trasformarsi…|Le sue “sfere elettromagnetiche” distruggono ogni forma di vita!;Bustina Edicola|Bustina Giocheria;1;0;0;0
80;Mystica;Popolo della Lava;Mastodontico;mastodontico_mystica_prova.png;;;;;;;mastodontico_mystica.png;retro_s2.png;IL MASTODONTICO|Lento ma potentissimo…|”… a che servono armi speciali o magia, quando i tuoi pugni possono demolire il mondo?”;Bustina Edicola|Bustina Giocheria;1;0;0;0
81;Mystica;Popolo della Lava;Sparafuoco;sparafuoco_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;SPARAFUOCO|Fisico liquido e lento nei movimenti. Le sue lingue di fuoco che escono dalle sue dita possono fondere qualsiasi materiale…|Il suo grande ed unico occhio t’ipnotizza… prima di polverizzarti!;Bustina Giocheria;1;0;0;0
82;Mystica;Popolo della Lava;Malvagius;malvagius_mystica_prova.png;;;;;;;malvagius_mystica.png;retro_s2.png;MALVAGIUS IL TERRIBILE|”… il fratello del Diavolo…”|…Così era chiamato un tempo…|Nessuno gli si avvicina, non ha né padroni né comandanti…|Figlio della malvagità, è sempre contornato da un’aurea di crudeltà e magia nera.;Bustina Edicola|Bustina Giocheria;1;0;0;0
83;Mystica;Popolo della Lava;Lavor;lavor_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;LAVOR IL POTENTE|Una vera e propria corazzata!|uno dei pochi del suo popolo a poter fronteggiare attacchi sia dalla terra che dal cielo, grazie ai dardi infuocati che spara dal braccio, dal collo e dalla testa…|”… avanti, fatti sotto che ti polverizzo!!!”;Bustina Giocheria;1;0;0;0
84;Mystica;Popolo della Lava;Angelo Infuocato;angeloinfuocato_mystica_prova.png;;;;;;;placeholder.jpg;retro_s2.png;L’ANGELO INFUOCATO|Un corpo fatto di liquida lava con due ali di fuoco…|La controffensiva del Popolo Lava agli attacchi dal cielo… Le sue mani si solidificano e diventano micidiali proiettili… una volta sparati… si rigenerano subito…;Bustina Giocheria;1;0;0;0
85;II Serie;Popolo della Terra;Kolossus;kolussus_s2_prova.png;;;;;;;kolossus_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
86;II Serie;Popolo della Terra;Dedalo;dedalo_s2_prova.png;;;;;;;dedalo_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
87;II Serie;Popolo della Terra;Rocciatauro;rocciatauro_s2_prova.png;;;;;;;rocciatauro_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
88;II Serie;Popolo della Terra;Diamantes;diamantes_s2_prova.png;;;;;;;diamantes_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
89;II Serie;Popolo della Terra;Stalattite;stalattite_s2_prova.png;;;;;;;stalattite_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
90;II Serie;Popolo della Terra;Lanciamassi;lanciamassi_s2_prova.png;;;;;;;lanciamassi_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
91;II Serie;Popolo della Terra;Mangiaterra;mangiaterra_s2_prova.png;;;;;;;mangiaterra_s2.png;retro_s2.png;;Bustina Edicola (S2/atomic)|Monte Vulcano;1;0;0;0
92;II Serie;Popolo della Foresta;Barbataus;barbataus_s2_prova.png;;;;;;;barbataus_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
93;II Serie;Popolo della Foresta;Sentinella Antica;sentinellaantica_s2_prova.png;;;;;;;sentinellaantica_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
94;II Serie;Popolo della Foresta;Troncannone;troncannone_s2_prova.png;;;;;;;troncannone_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
95;II Serie;Popolo della Foresta;Supplizio;supplizio_s2_prova.png;;;;;;;supplizio_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
96;II Serie;Popolo della Foresta;Sporius;sporius_s2_prova.png;;;;;;;sporius_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
97;II Serie;Popolo della Foresta;Sferst;sferst_s2_prova.png;;;;;;;sferst_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
98;II Serie;Popolo della Foresta;Immobile Paziente;immobilepaziente_s2_prova.png;;;;;;;immobilepaziente_s2.png;retro_s2.png;;Bustina Edicola (S2/atomic);1;0;0;0
99;II Serie;Popolo del Mare;Carrapax;carrapax_s2_prova.png;;;;;;;carrapax_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
100;II Serie;Popolo del Mare;Helico;helico_s2_prova.png;;;;;;;helico_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
101;II Serie;Popolo del Mare;Murena;murena_s2_prova.png;;;;;;;murena_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
102;II Serie;Popolo del Mare;Cavarex;cavarex_s2_prova.png;;;;;;;cavarex_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
103;II Serie;Popolo del Mare;Multiplop;multiplop_s2_prova.png;;;;;;;multiplop_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
104;II Serie;Popolo del Mare;Ipnorana;ipnorana_s2_prova.png;;;;;;;ipnorana_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
105;II Serie;Popolo del Mare;Tartantica;tartantica_s2_prova.png;;;;;;;tartantica_s2.png;retro_s2.png;;Bustina Edicola (S2/atomic)|Tana della Murena;1;0;0;0
106;II Serie;Popolo dell'Aria;Elios;elios_s2_prova.png;;;;;;;elios_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
107;II Serie;Popolo dell'Aria;Magicorvo;magicorvo_s2_prova.png;;;;;;;magicorvo_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
108;II Serie;Popolo dell'Aria;Dragon;dragon_s2_prova.png;;;;;;;dragon_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
109;II Serie;Popolo dell'Aria;Mangiamente;mangiamente_s2_prova.png;;;;;;;mangiamente_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
110;II Serie;Popolo dell'Aria;Oscuro Sanguinolento;oscurosanguinolento_s2_prova.png;;;;;;;oscurosanguinolento_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
111;II Serie;Popolo dell'Aria;Falcosilente;falcosilente_s2_prova.png;;;;;;;falcosilente_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
112;II Serie;Popolo dell'Aria;Vorticus;vorticus_s2_prova.png;;;;;;;vorticus_s2.png;retro_s2.png;;Bustina Edicola (S2/atomic)|Picco dell'Aquila;1;0;0;0
113;II Serie;Popolo del Vulcano;Orrore Profondo;orroreprofondo_s2_prova.png;;;;;;;orroreprofondo_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
114;II Serie;Popolo del Vulcano;Incubo di Fuoco;incubodifuoco_s2_prova.png;;;;;;;incubodifuoco_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
115;II Serie;Popolo del Vulcano;Misterioso Cavaliere;misteriosocavaliere_s2_prova.png;;;;;;;misteriosocavaliere_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
116;II Serie;Popolo del Vulcano;Geyser;geyser_s2_prova.png;;;;;;;geyser_s2.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
117;II Serie;Popolo del Vulcano;Lamacciaio;lamacciaio_s2_prova.png;;;;;;;lamacciaio_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
118;II Serie;Popolo del Vulcano;Incaldescente Fantasma;incaldescentefantasma_s2_prova.png;;;;;;;incaldescentefantasma_s2.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
119;II Serie;Popolo del Vulcano;Bombos;bombos_s2_prova.png;;;;;;;bombos_s2.png;retro_s2.png;;Bustina Edicola (S2/atomic)|Monte Vulcano;1;0;0;0
120;Atomic;Popolo della Terra;Kolossus;kolussus_at_prova.png;;;;;;;kolossus_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
121;Atomic;Popolo della Terra;Dedalo;dedalo_at_prova.png;;;;;;;dedalo_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
122;Atomic;Popolo della Terra;Rocciatauro;rocciatauro_at_prova.png;;;;;;;rocciatauro_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
123;Atomic;Popolo della Terra;Diamantes;diamantes_at_prova.png;;;;;;;diamantes_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
124;Atomic;Popolo della Terra;Stalattite;stalattite_at_prova.png;;;;;;;stalattite_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
125;Atomic;Popolo della Terra;Lanciamassi;lanciamassi_at_proval.png;;;;;;;lanciamassi_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
126;Atomic;Popolo della Terra;Mangiaterra;mangiaterra_at_prova.png;;;;;;;mangiaterra_at.png;retro_s2.png;;Isola di Gorm;1;0;0;0
127;Atomic;Popolo della Foresta;Barbataus;barbataus_at_prova.png;;;;;;;barbataus_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
128;Atomic;Popolo della Foresta;Sentinella Antica;sentinellaantica_at_prova.png;;;;;;;sentinellaantica_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
129;Atomic;Popolo della Foresta;Troncannone;troncannone_at_prova.png;;;;;;;troncannone_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
130;Atomic;Popolo della Foresta;Supplizio;supplizio_at_prova.png;;;;;;;supplizio_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
131;Atomic;Popolo della Foresta;Sporius;sporius_at_prova.png;;;;;;;sporius_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
132;Atomic;Popolo della Foresta;Sferst;sferst_at_prova.png;;;;;;;sferst_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
133;Atomic;Popolo della Foresta;Immobile Paziente;immobilepaziente_at_prova.png;;;;;;;immobilepaziente_at.png;retro_s2.png;;Isola di Gorm;1;0;0;0
134;Atomic;Popolo del Mare;Carrapax;carrapax_at_prova.png;;;;;;;carrapax_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
135;Atomic;Popolo del Mare;Helico;helico_at_prova.png;;;;;;;helico_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
136;Atomic;Popolo del Mare;Murena;murena_at_prova.png;;;;;;;murena_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
137;Atomic;Popolo del Mare;Cavarex;cavarex_at_prova.png;;;;;;;cavarex_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
138;Atomic;Popolo del Mare;Multiplop;multiplop_at_prova.png;;;;;;;multiplop_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
139;Atomic;Popolo del Mare;Ipnorana;ipnorana_at_prova.png;;;;;;;ipnorana_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
140;Atomic;Popolo del Mare;Tartantica;tartantica_at_prova.png;;;;;;;tartantica_at.png;retro_s2.png;;Isola di Gorm;1;0;0;0
141;Atomic;Popolo dell'Aria;Elios;elios_at_prova.png;;;;;;;elios_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
142;Atomic;Popolo dell'Aria;Magicorvo;magicorvo_at_prova.png;;;;;;;magicorvo_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
143;Atomic;Popolo dell'Aria;Dragon;dragon_at_prova.png;;;;;;;dragon_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
144;Atomic;Popolo dell'Aria;Mangiamente;mangiamente_at_prova.png;;;;;;;mangiamente_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
145;Atomic;Popolo dell'Aria;Oscuro Sanguinolento;oscurosanguinolento_at_prova.png;;;;;;;oscurosanguinolento_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
146;Atomic;Popolo dell'Aria;Falcosilente;falcosilente_at_prova.png;;;;;;;falcosilente_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
147;Atomic;Popolo dell'Aria;Vorticus;vorticus_at_prova.png;;;;;;;vorticus_at.png;retro_s2.png;;Monte Vulcano;1;0;0;0
148;Atomic;Popolo del Vulcano;Orrore Profondo;orroreprofondo_at_prova.png;;;;;;;orroreprofondo_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
149;Atomic;Popolo del Vulcano;Incubo di Fuoco;incubodifuoco_at_prova.png;;;;;;;incubodifuoco_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
150;Atomic;Popolo del Vulcano;Misterioso Cavaliere;misteriosocavaliere_at_prova.png;;;;;;;misteriosocavaliere_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
151;Atomic;Popolo del Vulcano;Geyser;geyser_at_prova.png;;;;;;;geyser_at.png;retro_s2.png;;Bustina Giocheria|Blister;1;0;0;0
152;Atomic;Popolo del Vulcano;Lamacciaio;lamacciaio_at_prova.png;;;;;;;lamacciaio_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
153;Atomic;Popolo del Vulcano;Incaldescente Fantasma;incaldescentefantasma_at_prova.png;;;;;;;incaldescentefantasma_at.png;retro_s2.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
154;Atomic;Popolo del Vulcano;Bombos;bombos_at_prova.png;;;;;;;bombos_at.png;retro_s2.png;;Monte Vulcano;1;0;0;0
155;Atomic;Popolo della Terra;Gheos;gheos_at_prova.png;;;;;;;gheos_at.png;retro_s2.png;;Magazine 1;0;0;0;0
156;Atomic;Popolo della Foresta;Tasarau;tasarau_at_prova.png;;;;;;;tasarau_at.png;retro_s2.png;;Magazine 2;0;0;0;0
159;Atomic;Popolo del Mare;Poivrons;poivrons_at_prova.png;;;;;;;poivrons_at.png;retro_s2.png;;Magazine 5;0;0;0;0
158;Atomic;Popolo dell'Aria;Noctis;noctis_at_prova.png;;;;;;;noctis_at.png;retro_s2.png;;Magazine 4;0;0;0;0
157;Atomic;Popolo del Magma;Magmion;magmion_at_prova.png;;;;;;;magmion_at.png;retro_s2.png;;Magazine 3;0;0;0;0
160;Atomic;Popolo della Lava;Lavion;lavion_at_prova.png;;;;;;;lavion_at.png;retro_s2.png;;Magazine 6;0;0;0;0
161;Atomic;Popolo della Terra;Lanciamassi;placeholder.jpg;;;;;;;;;IL LANCIAMASSI|“Potenza della terra a me!!! Nel palmo della mia mano posso raccogliere l’intera energia della roccia… Fuggite tutti! Prima che decida di scagliarvela contro!”|Lanciamassi, l’artiglieria del Popolo della Terra, i massi da lui scagliati possono raggiungere leghe e leghe di distanza!;Minimagnetici;0;0;0;0
162;Atomic;Popolo della Terra;Mangiaterra;mangiaterra_at_magnetic_prova.png;;;;;;;;;IL MANGIATERRA|“Se prima grazie ai miei poteri potevo fondere ciò che toccavo con le mie magiche mani, ora, grazie alle Gemme di Muscor posso addirittura creare e sparare sfere di Energia Pura!!!”|State attenti!! Mangiaterra, vi osserva!!!;Minimagnetici;0;0;0;0
163;Atomic;Popolo della Foresta;Sentinella Antica;placeholder.jpg;;;;;;;;;SENTINELLA ANTICA|Scorbutica e crudele, svolge impeccabile il suo compito…Se le sue braccia ti avvinghiano, non sprecare fiato… non hai speranza di fuga, ma solo pochi secondi per assaporare la vita che fra pochi attimi se ne andrà…;Minimagnetici;0;0;0;0
164;Atomic;Popolo della Foresta;Sporius;sporius_at_magnetic_prova.png;;;;;;;;;SPORIUS, IL TERRIBILE|Nessuno può raccontare cosa si prova nel respirare le sue spore… perché nessuno è mai sopravvissuto a tale esperienza!|Il suo sguardo è ipnotico, le sue spore ti ammaliano, ma poi… solo un tunnel buoi da cui non c’è risveglio!;Minimagnetici;0;0;0;0
165;Atomic;Popolo del Mare;Cavarex;cavarex_at_magnetic_prova.png;;;;;;;;;CAVAREX, IL SERGENTE DEI MARI|Un tempo piccolo essere innocuo, ora dopo la discesa nella Fossa degli Spiriti, anche lui potenziato e pericoloso.|I suoi occhi ti ipnotizzano, mentre misteriose scariche elettriche ti paralizzano…|In attesa che qualche suo amico gli dia il colpo di grazia!!!;Minimagnetici;0;0;0;0
166;Atomic;Popolo del Mare;Tartantica;tartantica_at_magnetic_prova.png;;;;;;;;;TARTANTICA, LA VEGGENTE|Tutti la interpellano per sapere come finirà la guerra… lei lo sa, ma mai lo dirà!!!|I suoi poteri, ora ancora più forti le fanno vedere tutto in anticipo… Nonostante questo lei non rivela mai niente per non influire sugli eventi…|“… Il 'tempo' è uno strano meccanismo che non può essere influenzato…”;Minimagnetici;0;0;0;0
